8.06
9.72
9.07
9.9
7.72
9.07
8.93
10.18
8.27
9.8
9.71
10.61
8.39
10.14
10.4
11.84
10
11.85
11.7
13.42
11.2
13.63
13.65
15.93
13.33
16.05
15.92
18.22
14.46
16.69
16.2
18.12
15.1
16.85
16.79
19.03
16.04
18.81
19.25
21.46
17.47
20.33
20.26
21.66
17.68
20.6
20.14
22.79
19.38
22.01
21.86
25.2
21.5
24.73
25.04
28.48
24.1
28.16
28.23
31.92
25.82
28.43
27.79
30.74
25.87
29.7
30.41
34.52
29.2
33.73
34.82
38.06
32.35
37.89
38.67
44.91
