1.5,1.4,1.5,2.3,2.4,2.8,2.5,2,1.8,1.6,1.7,2.4,3.4,2.9,2.5,2.7,2.3,2.2,2.4,2.2,1.7,1.8,2,2.1
2,2.1,1.9,2.4,2.6,2.6,2.7,3.1,3.7,4.4,5,5.1,4.2,3.4,4.3,4.3,5.5,5.4,5.3,5,4.7,4.2,4.1,4.3
4.6,4.4,4.3,3.8,3.4,3.4,3.3,3.4,3,3.2,2.9,5.5,6.1,5.6,5.4,5.2,4.7,4.6,4.7,4.5,2.4,2.2,4.2,3.3
2.6,2.2,2.4,2.5,2.3,2.5,2.1,3,2.9,1.8,3.8,5.5,4.6,5,6.7,11.1,10.3,7.3,4.8,8.5,12.6,6.3,4.3,7.2
7.7,8.1,7,4.5,2.3,1.6,1.4,1.4,1.5,1.6,1.8,2.1,2.2,16.4,2.3,2.3,2.3,2.6,2.6,2.2,2.5,2.2,2.2,2.9
2.5,2.1,1.8,1.7,1.6,1.9,2.2,3,3.5,3.9,4.7,6.2,5.8,5.9,6.1,6.3,7.2,7.5,7,7.7,8,8,7.3,7.2
6.1,5.5,4.6,3.9,3.9,4.6,5.6,5.1,5.3,5.6,5.5,5.4,6,7.5,8.1,7.5,6.8,6.2,6.3,6,6.1,5.9,5.5,4.8
3.7,3.1,2.9,2.8,2.7,2.6,2.5,2.2,2.2,2.3,2.4,3.1,2.5,3.2,3.2,4.3,2.5,1.9,2.5,3,2.7,2.5,2.2,2.8
3,3.3,3.1,4.1,4.3,2.6,1.8,1.6,1.7,2.2,2,2.6,2.5,3.2,3.9,4.2,3.6,3.3,2.5,2.4,2.3,2.2,2,1.9
1.7,1.8,2,2.3,2.5,2.2,2,1.9,1.6,1.6,2.7,3.2,5.7,6,4.5,3.9,3.4,3.4,3.9,3.3,3.3,2.9,4.3,3.6
2.6,2,2.2,1.5,1.5,2.3,2.5,3.5,3.8,4.9,3.6,4.5,3.9,4.9,5.2,5.3,5.7,5.9,4.2,4,5.7,6.2,4.9,3.9
2.8,1.9,1.8,2.2,2.2,4.1,1.9,1.6,5.6,2.7,3.4,3.7,8,9.3,11.6,8.4,7.7,7.4,7.3,7.9,5.6,5.1,6,5.1
5,5.5,4.2,3,2.6,2.2,2,1.8,1.7,2,2.2,3.9,4.3,4.1,4.4,4.6,4.8,5,5,3.3,2.2,1.8,1.6,1.6
2.1,1.8,2.2,3.3,4.1,4.1,2.3,2,2.2,2.4,3,4.3,3.1,4.4,4.2,4.8,5.9,6.5,4.3,2.9,2.6,2.2,2.6,2.5
2.5,3.4,3,3.4,2.8,3.1,2.4,3.1,3.3,3.4,2.3,2.6,3.5,3.4,2.8,3.3,3.2,2.7,2.6,2.5,2.2,2.4,2.7,2.5
2.3,2.1,2,2.6,2.1,2.2,1.8,2.3,2.9,2.1,1.5,1.4,1.6,1.5,1.8,4.2,6.2,4.3,4.8,4.8,4,3.2,3.3,3.4
4.6,3.5,2,1.6,1.7,1.8,2.3,1.9,1.6,1.6,2.3,3.5,3.5,3.9,4.4,4.6,3.9,3.2,2.7,2.5,2.6,2.4,2.7,3.4
2.8,2.4,2,2.3,2.3,2.2,2,2.2,1.9,1.8,3.3,3.2,3.1,3.2,3.7,4.9,4.4,3.6,3.5,2.9,2.5,2.2,2.2,2
2.1,3,2.8,1.7,2.1,2.2,1.8,1.9,2.3,2,1.9,2.3,3.2,3.2,1.7,1.7,1.8,1.6,1.5,1.4,1.4,1.4,1.6,2.4
1.9,1.7,1.5,1.7,1.6,1.6,1.9,1.9,1.9,1.7,1.8,1.6,2.1,1.7,1.4,1.4,1.5,1.5,1.7,2.1,2.3,2.2,2.2,2.5
2.5,1.8,1.6,1.4,1.2,1.2,1.4,1.6,1.7,1.5,1.5,1.5,1.5,1.5,1.6,1.8,1.9,2.2,2.4,2,1.6,1.5,1.5,1.7
