92,92,93,93,87,90,91,91,95,94,95,89,92,92,93,93,93,93,92,91,90,91,91,90
90,88,92,93,92,90,92,93,92,91,89,88,91,89,91,92,92,93,93,91,91,90,92,92
92,92,92,92,93,92,92,92,93,95,98,96,98,93,95,95,98,98,99,99,99,99,98,99
99,99,100,99,96,97,98,96,94,93,91,93,94,93,92,92,94,93,92,93,94,93,94,94
93,94,95,93,92,93,91,90,92,94,90,93,94,86,80,92,93,92,93,92,93,90,93,92
93,93,92,93,92,82,96,91,84,77,79,79,79,83,81,83,85,87,91,91,92,91,91,93
88,93,93,93,92,94,93,93,90,85,89,88,89,88,87,89,88,90,87,84,81,79,78,80
85,86,87,87,87,89,88,88,90,89,91,91,93,92,94,93,94,93,92,92,90,81,81,88
93,93,94,95,96,92,92,92,92,91,84,88,78,80,89,68,62,80,81,86,90,94,94,94
94,92,93,71,87,92,86,80,86,88,86,83,90,88,90,94,98,94,96,96,93,94,96,96
97,96,96,96,96,96,98,99,99,92,96,88,89,96,95,98,92,90,91,92,94,93,93,93
92,93,90,94,96,94,93,94,92,91,87,80,82,82,81,86,88,86,86,86,85,85,80,81
88,83,82,86,87,89,87,89,87,86,89,86,84,86,90,85,86,86,87,87,87,88,88,88
87,88,88,87,89,89,88,88,91,87,82,87,84,85,84,84,82,76,70,84,85,83,87,86
83,80,86,77,78,79,77,78,83,85,85,86,84,86,87,88,94,93,93,94,93,88,90,90
83,85,85,88,87,88,88,91,89,87,94,89,89,88,88,90,90,87,89,90,90,89,90,91
91,90,91,91,91,91,90,92,92,90,91,93,91,91,93,91,91,90,90,91,91,91,91,90
91,91,91,90,90,91,92,92,91,94,96,94,93,95,97,95,96,95,96,96,96,97,98,96
97,95,96,96,92,88,88,94,93,91,92,91,90,92,90,90,91,91,89,89,90,88,89,89
90,88,90,91,91,90,91,90,91,90,91,90,89,91,90,90,90,90,90,90,89,85,86,87
88,88,82,89,90,89,88,91,93,95,94,92,92,92,95,94,94,94,95,93,93,93,88,91
93,93,93,95,97,97,97,96,96,98,98,98,96,96,96,96,96,96,96,96,96,96,96,96
96,95,95,91,92,90,90,93,92,90,89,89,92,86,92,88,88,87,90,87,91,92,91,86
88,84,81,84,84,85,86,86,89,87,84,83,83,83,82,80,82,81,81,84,84,85,86,84
84,84,88,85,85,84,86,86,82,90,85,82,84,85,84,85,84,85,88,87,84,85,82,86
86,87,87,88,86,84,84,82,83,82,82,84,87,87,87,89,87,86,86,87,87,86,86,84
78,80,82,87,86,87,83,88,87,75,73,77,78,76,78,77,75,74,78,79,76,78,74,72
79,81,77,76,74,76,79,81,80,79,84,84,85,85,85,85,86,86,86,86,87,86,84,84
80,80,79,76,77,76,79,78,83,84,84,85,83,84,84,85,86,83,79,80,75,76,82,79
78,80,80,83,85,85,76,81,79,82,83,82,84,82,84,86,82,82,85,85,87,86,87,85
83,77,79,86,88,90,90,90,86,87,95,90,89,91,91,91,91,91,91,90,91,91,92,91
91,89,90,91,90,91,91,91,86,90,87,92,92,91,89,87,90,91,91,91,90,91,91,89
92,88,91,87,92,92,91,92,89,92,92,97,92,90,87,84,87,86,88,88,90,85,91,91
89,89,88,88,87,89,89,88,93,89,92,87,90,88,87,90,91,89,89,89,90,85,81,87
89,92,89,90,90,86,94,93,89,89,87,84,77,82,81,83,89,82,86,88,87,88,89,87
87,88,90,91,89,86,92,90,88,90,87,83,88,87,81,80,77,74,85,84,80,79,82,81
79,85,87,82,82,85,84,84,85,81,83,82,81,78,78,80,82,82,78,83,74,79,79,79
81,82,82,74,77,79,84,85,83,82,82,81,81,82,82,82,79,80,82,83,83,84,84,85
85,86,85,83,79,77,78,78,83,80,81,82,78,86,86,83,83,83,81,82,84,83,84,85
85,82,79,75,74,75,79,79,78,79,78,77,77,80,83,81,79,82,82,84,84,84,85,78
69,73,73,78,79,80,80,80,81,78,76,82,76,79,80,81,78,80,81,81,81,81,81,81
82,82,83,83,84,80,80,84,85,84,82,87,84,86,84,85,85,86,85,84,85,86,85,86
86,85,86,86,84,85,87,88,83,82,89,88,85,83,84,85,85,85,85,87,86,86,85,86
87,86,85,86,87,78,82,84,84,82,83,84,84,84,82,81,82,79,80,79,80,80,80,81
83,80,70,75,81,83,83,80,83,84,84,76,88,84,85,81,81,80,81,82,84,85,85,82
82,81,79,81,82,83,84,83,85,84,81,81,83,82,80,80,81,83,83,84,84,84,83,84
83,76,77,80,80,81,83,84,85,85,83,80,82,84,84,82,82,83,83,83,83,84,84,84
83,76,79,78,82,82,83,85,83,84,79,80,80,82,80,81,82,82,81,84,84,83,85,85
84,86,85,85,88,88,87,87,89,87,88,87,90,86,86,86,88,87,88,87,87,87,87,88
86,86,86,81,86,87,87,88,86,84,83,76,76,80,83,85,85,84,86,86,87,87,85,88
88,88,87,87,86,85,86,86,82,86,84,86,85,88,89,87,86,87,88,88,88,88,88,88
87,86,87,88,87,88,86,86,86,86,86,86,86,88,90,89,89,86,88,88,88,89,87,89
89,90,90,91,91,90,92,91,92,95,94,93,95,94,94,93,94,94,94,95,93,93,95,93
95,94,94,95,94,92,92,92,92,95,95,95,98,97,98,98,98,98,98,98,95,95,95,95
96,92,93,93,92,84,88,83,87,82,85,87,83,90,92,88,89,86,85,87,87,83,86,83
89,88,85,81,87,81,85,81,83,87,90,92,90,93,90,90,88,91,92,92,89,92,92,93
86,80,82,84,84,85,85,83,84,85,87,87,83,85,78,77,79,83,83,85,83,81,84,85
84,85,84,80,85,84,89,85,85,89,82,81,82,82,81,85,84,81,76,81,77,76,73,71
